path,sentence
common_voice_sw_30087493.mp3,waa uoaaninieki ikaa
common_voice_sw_29980143.mp3,mgongo nakata na mabondekada no upandewa masharikiiwamlima
common_voice_sw_29818040.mp3,mkwawa mtuara una makabila makumatatum
common_voice_sw_30225932.mp3,kibuchia kikubwa chahifadhi ya nyere huwanyama
common_voice_sw_30214072.mp3,hini kwasababu walacami wa kisanba waletambuana kwa majina ya ukuu
common_voice_sw_34945768.mp3,lako barionyisha fiikiano kwa kubali yana na bianita kuwanifanya hivi
common_voice_sw_31304611.mp3,wepo wa msitu usapisha rangi ya mazikubarilia
common_voice_sw_29983954.mp3,tangu mwakaelfu moja mianale disini wazirenguwa sumtana likuwa mingeleza
common_voice_sw_29820135.mp3,kati aniki ulingeo kareli kwa mara ya kanza
common_voice_sw_30108984.mp3,utakiki huunafanya nakipundi chaana zarasi wa imataifa utoka miori humalimbai nujiani
common_voice_sw_30189170.mp3,himayo mbalimbali ziliaza kujengwa nakaki ya hizo mihasa fameza buband
common_voice_sw_29161176.mp3,waliwawa kwa panga pamaja na tasiaki pasio wa kwanza wanasania
common_voice_sw_30051509.mp3,yilifikere alikuwa mbogo zaidi kuwalekondi la ke
common_voice_sw_30347582.mp3,zefa basunalika meaka ishirii na sito majizoilekele
common_voice_sw_29852522.mp3,wayedo warajikunia kworudilao bazi kutamakobedudia
common_voice_sw_35109557.mp3,halialise ufutani wakabaki na visa bini vyonguja na pemba
common_voice_sw_29886797.mp3,kwanihwa mbukiza mtumara mia moja zaidi ya dirusi mia ukimu
common_voice_sw_34979786.mp3,najaji tulona kitukama hico katika sariak
common_voice_sw_30268815.mp3,miloslao kiawais akashinda kiatu chaba habu
common_voice_sw_30016247.mp3,walikubwa ya wako nchini inaojyesha na mspalimos
common_voice_sw_30343047.mp3,matani alimpaseteo bossi la majabo ambalo engiazasa kuuwa na kufukoza wa
common_voice_sw_30372535.mp3,hasa katika upande wa kastazini mataifa hilo
common_voice_sw_31294979.mp3,watanzania wanaposa kutenga mubaena kuwataereku mipianiruza donoinayotanza
common_voice_sw_30290303.mp3,ufukumali haponda babida nda malamwezi bali manaipa wanakama
common_voice_sw_31208401.mp3,sliana na mamleka hafia ilikupata kari fa
common_voice_sw_30034329.mp3,waowepazaiwaioku uila kuika
common_voice_sw_30053920.mp3,iloluza alitengwa na kanisa la kiniweingi walimfuata
common_voice_sw_29939115.mp3,ee aliohicekiwango ni kua kwene me chuwana kumnadunia
common_voice_sw_28584608.mp3,maeneo ya kelikuwa sehmu ya wilaya mpanda
common_voice_sw_28825105.mp3,sigukuyao wa jimishwa siku ya kifudini cha
common_voice_sw_29921376.mp3,hafrika ni kivutio kizorichata li
common_voice_sw_29977672.mp3,iinechakinoki kungiozoiji kuliko maene zi
common_voice_sw_29792895.mp3,chane kipande cha pamba katika mchangani kohu
common_voice_sw_31311854.mp3,kumbuga mbarada binae ntiete lazaeu
common_voice_sw_28258243.mp3,akaivyo aliesi kuwakikuiikukuwatanta akewakitawa kwa
common_voice_sw_28682686.mp3,wimbo likuwa nafasi na
common_voice_sw_29853033.mp3,ami aiiako kaa gini nilipi na badaefa udi alikuoisho halikifo
common_voice_sw_34189728.mp3,maada ya kuwachakani liyewanfanya mamuyi ya kwa ulimamundani mwaga u
common_voice_sw_30108130.mp3,ikuni iza njizimijenga kame ya
common_voice_sw_29968754.mp3,alisewangogezio uialia
common_voice_sw_34678027.mp3,mijishindafega kasilimilo ni mwani
common_voice_sw_30055719.mp3,oluua kumatuunwaaaa
common_voice_sw_29961583.mp3,maka elfu moja mia kize za bini na saba khamacha pinuzikiniungo
common_voice_sw_30574588.mp3,maara bada ya marano hayo alipanda ndenge kwe nda bila msurici
common_voice_sw_30026409.mp3,na meka masieta nzania ni tanchango mkubwa kwa ananchi
common_voice_sw_30129651.mp3,ambayo alichomanyamarake kwa kueipakachivi
common_voice_sw_30131126.mp3,na daria la ujekelegaji wa kimjumi nasiaza lisara latata
common_voice_sw_30166891.mp3,karibu na baba mwoyo ya kionyesha umuhimu wa utamadini makisnama katika eneo hini
common_voice_sw_34935333.mp3,uleoheni wake zaidi ya meliani mwanaodumika kwa jina hiru
common_voice_sw_31306617.mp3,chimuko la madi nisho haloniazilio ilio tishwa
common_voice_sw_29943386.mp3,safari ya mtomdoe katika ziaesi
common_voice_sw_30574317.mp3,bada kuukushani hizi za kuigia tandanita katika miaka hi
common_voice_sw_30131660.mp3,akanza kufundisha maadi nizatika chuki kuucegaji ono
common_voice_sw_30072692.mp3,makaifa baye aliataja mini maarakomara yalikuwa nitubamaretai ya hiziwaei
common_voice_sw_30387135.mp3,wakati ialipokuwa akiishi cini atanistanu hakuna aliekuwa
common_voice_sw_30108196.mp3,ep kataakuwasarabina
common_voice_sw_30043578.mp3,kuyaeza katika hali ya kwezisha ra kusaidia kaundeza kipato kwa halashe
common_voice_sw_29845310.mp3,kunangia mbile ma zitumia vipimo vyaasibi
common_voice_sw_30143107.mp3,jinzilibuka efiladi wa ubao bola na mbasindama ya kube la bulii
common_voice_sw_30078446.mp3,zimiana uhamasisha uujima kutunza magufu haya
common_voice_sw_30519976.mp3,alikuwa akichukuliwa kuwa menye utuzi
common_voice_sw_30637278.mp3,aliisiwa nguhukwa naijua kinacufuata ninini kutoka kumalingi makatai
common_voice_sw_30006931.mp3,wadeena wana uusiyano wa karibu na makabila mingini
common_voice_sw_30006503.mp3,alianza na maafisa sabini a mbaawaubuga mkonoakatiwa mailos
common_voice_sw_29903842.mp3,alikuwa anambu kubakusharishi
common_voice_sw_29844012.mp3,aliya hewa nyimezigoto mea moja kelasini sentigedi
common_voice_sw_30348696.mp3,ilikuwa katika uhusiano wanije pamoja na fera ya kutofungamana na sieso upande waoke
common_voice_sw_30196793.mp3,ufuugina uoto kwenye maeneo ya jumu zalini
common_voice_sw_30182860.mp3,kaki hao kunawonaocheza ulana na pungineko ina laikubi alichugozi
common_voice_sw_31044486.mp3,kutuingengizarevilelehata kushuka hwalaki
common_voice_sw_29839019.mp3,moshi nimaeneo ya maza maya misinai waupist waijina makanisa na shun
common_voice_sw_31321425.mp3,yapo madai kuwa ilikuwakimegedazi idia abikia ilfu moja mia gii
common_voice_sw_30314442.mp3,kara se maji wahenga kizoni za jiuza kimbaya tanitangaza
common_voice_sw_34946347.mp3,ambandi mkuo wa mastaka naongoza mastaka
common_voice_sw_30350474.mp3,alii wa kariguza naezawali kuweto kaba ya yani wachana
common_voice_sw_30546928.mp3,mimbabe wanayeonekanda kufanya rizori na kuchukuwa mikoabaya kufumga mabao
common_voice_sw_29819246.mp3,kipendemajerinchi eleziliguwazileweka masharikina kubwa
common_voice_sw_31408778.mp3,kekewa ukalena mila kwamgopo kwa neka milili
common_voice_sw_30465966.mp3,sehemu ningine hufanya kazi hivyo nyaongumi huwa harali haoja kwa moja
common_voice_sw_30041474.mp3,aliwahasa vingozi wa udomani kukobusha rufa
common_voice_sw_29969590.mp3,wakada mbumle ugali yasa uliwa muhogo wanaweka ibada da
common_voice_sw_29818300.mp3,anana ya ke wengi wa watasela wamachinga li
common_voice_sw_28802148.mp3,wakupia banda a tanzania
common_voice_sw_35102913.mp3,ilivyotalu naesi mulehasa katika njini a masari kumi na sita
common_voice_sw_28660854.mp3,hakihiyo intausumtubinasi na makondipia
common_voice_sw_35146553.mp3,ai niziauenmi iilekaakikajhima umeaza kuitefamaleo hili
common_voice_sw_31258663.mp3,atatalo maenoyaliana maki
common_voice_sw_30348658.mp3,tembo anakunye majilitarubani kwa siko
common_voice_sw_29822443.mp3,hatahivyo wa pare wa bwaka wa meneali na katika jamimbii wa sani na wagueno
common_voice_sw_30081871.mp3,itehio wakilisha usawannci a
common_voice_sw_29788237.mp3,picheni kilima mbachu kuwachana saka na maana kwamchu
common_voice_sw_30217690.mp3,ukikilikuwa chawajanio za elikwaadi wasi
common_voice_sw_30381779.mp3,ila mauhiviya mwaliko ulitaka kwenye kamachi ya wase kama asani mahamaji ikuajhi
common_voice_sw_30520059.mp3,kutoka voi kupitenjia ya manyani na kutoka mamaso
common_voice_sw_28582893.mp3,milo hilietengenezwa nje ostalia utengeneza kafauvi i kutumika ko urahisi
common_voice_sw_30063744.mp3,ametamgia kwanini na jinsi mwanadamu wamebardinisha maisha katika sara
common_voice_sw_30209344.mp3,io wapaana meni atulia a wapiona balama
common_voice_sw_30361783.mp3,kwa mpira una matokoma welitusiomatatu w
common_voice_sw_29963300.mp3,baadhi ya milimaii nia kokane na ulikukaraba
common_voice_sw_30138187.mp3,mapokeo ya mineji vilichania kakuba kupatika na koutamaduni
common_voice_sw_30254026.mp3,moja a kejanajwaleneshi makambana isayasi usiku wa mapindozi
common_voice_sw_29906969.mp3,asililia sabini ajiasijinia kilanini a watanzania waranichuhulisha nakigino
common_voice_sw_30320487.mp3,tukuwa kilipo kibode chacha kula cha asamikiafikama vito chamtini
common_voice_sw_29898525.mp3,wakati nijuna kutenbelea hifadhihi
common_voice_sw_29934946.mp3,kulaya watoto wanapenda kuonesha vipajibiao
common_voice_sw_30182863.mp3,kai linayompada fasi wanguza la kugudunia udanjhi wukaribu
common_voice_sw_28806624.mp3,kwakupanda mime kitatabaka malibari wa kulima utume hazi na maji borazaidi
common_voice_sw_30045596.mp3,wenyebakaina a kimapuengio bicokirucheki kubwa kuenye msitu wa juzani
common_voice_sw_30102404.mp3,aiaka imaakia uakiisa aidutawa kua
common_voice_sw_30025651.mp3,nikodi za miama lakiiditari na kupoza kodi
common_voice_sw_30066684.mp3,ikuuwa munimuwa atiba alijamia
common_voice_sw_30114980.mp3,simaraot aratifa tokenuleza kijana kadila laki utasikia
common_voice_sw_30574131.mp3,jazi yo wabrasingalikuwa ni mmoja kati ya nyota waliocheza kombe la dunia
common_voice_sw_30314699.mp3,pia upila mipaka ao ukwa kizini kushiriki katika miashara
common_voice_sw_29844656.mp3,anapenda kusaidia wenye uitadi katika damii
common_voice_sw_31274237.mp3,makabila nia pantuna wazi wa na wanafanana mila na dis
common_voice_sw_30375790.mp3,singo zote ngijana tumikuwa tu kibaza kamila zi
common_voice_sw_29866292.mp3,mpamo hilera afikaya mashariki likuwa cimia ujerumani kamaya vitario
common_voice_sw_30379395.mp3,wananchi watanzania walikuzonika sala kufariki kwanyerere
common_voice_sw_34597554.mp3,kali umu wanaeituza mimkaliaikniiiama
common_voice_sw_30032734.mp3,ziko maelikombwa za kisa sana zanyeviwanda daniyake
common_voice_sw_29888052.mp3,watalihupendehutembela hifadhi ya gabokati wa kia mgazi
common_voice_sw_30331060.mp3,midika kioregelimo kazania kwa kiase hemu
common_voice_sw_30066341.mp3,bimalisemasikiafripa za milikibimisaji
common_voice_sw_30630873.mp3,ieile kahisa hena wangale nzure zibesiwa ali
common_voice_sw_30123472.mp3,mji wa kila kisiwani kuligo beba histuriya mataifa malimbali
common_voice_sw_28825358.mp3,ainakuna wasimasimingi kuhusu magara ya mazingira ya kisiwa hiki
common_voice_sw_30002351.mp3,zewele mbenza minye kapa amefariki dunia katika sikuwa leo ji zitarosalam
common_voice_sw_30337873.mp3,alihafanonyeni mtalamu waluga
common_voice_sw_30343536.mp3,ambapo miakayote alikuwa kakamkua na toka kidakochakano
common_voice_sw_30081116.mp3,nes alipenda sana na mashabika batilona
common_voice_sw_30029540.mp3,inafita akupiteifa di ya taifa yenikomi
common_voice_sw_30434634.mp3,kapo wakatistebi mya mikuwa niskemi ya mamufu
common_voice_sw_28811921.mp3,iwatakana yalokaidina tojana hali ya atia cibi
common_voice_sw_36299924.mp3,nene maana ya utezi wa wakuwa mkoa ulufanya wanaraisa mia
common_voice_sw_29820762.mp3,wakati zilipokwa ngieli kuelekea maeneo ya kiba
common_voice_sw_30478727.mp3,alinekikiasi momshana
common_voice_sw_30659001.mp3,ambache ni daraja lilinakengeneza kufundi wa halia ji
common_voice_sw_29948718.mp3,alistaafu rais mwake efu moja miatisa temanimnatam
common_voice_sw_30378704.mp3,wadanzinia mini makubakazi hanaisana
common_voice_sw_30410427.mp3,kaliowa kopata mafasi ya kufane mahojaro na
common_voice_sw_30331129.mp3,wate ushiguli kia male o malingali wakinalia apacha lapal
common_voice_sw_30122027.mp3,shugulizoguvi falyika katika maziwama dogu ya guri na awakajinja
common_voice_sw_37085050.mp3,tiwa  wadikamaundena aga
common_voice_sw_29956925.mp3,aisi wa wame a sitani kwamanya benikarumi
common_voice_sw_29969461.mp3,manae amingusini alisima babaaki alizaliwa kambala
common_voice_sw_30621173.mp3,alipojeka banika kupakamachama wenia elela ltulishi masoma mataki
common_voice_sw_30329933.mp3,eza ili mihanisha unalutobapwa mashikani wa uz un
common_voice_sw_30318639.mp3,mbali ina biashala na shugu lizajami bodeji amewohekuwa mwanasiafa
common_voice_sw_29964804.mp3,milima ya usambara inamiti inayetoa vingo balimbale
common_voice_sw_29961066.mp3,drusi lyoukimu jinaenda kupambana na mfuma kiga muini
common_voice_sw_36387503.mp3,akuna wajuwaesaliwo wasiku zaki
common_voice_sw_30354344.mp3,wakazi wa bagu muyo pihazi amasirika mbalinba liakimata ifa
common_voice_sw_30299228.mp3,epokatika kasikate laaris
common_voice_sw_29895649.mp3,mana walifanyia kazina ato engino wakati wao mamangi wa meka kuwaisabu malita
common_voice_sw_31304363.mp3,jiyonejia ilimaenaru mifusi na iliolala kwasasa
common_voice_sw_28718936.mp3,menetembonitufuati sana na yaalimamalia wengini
common_voice_sw_29935033.mp3,hata miongozi kwa mbauwati watahitaji  mafanikio ya gongani
common_voice_sw_30275249.mp3,hali a hindi imegweka rama jia micunguko wabahayi dunani kuake
common_voice_sw_28814700.mp3,hata hivyofunyepeno ninci isia na bili rasu
common_voice_sw_29969725.mp3,yasilalikuwa bairurakini kwa kuoa katika bahima au upanye dadhi kwa wakeni
common_voice_sw_29833637.mp3,mawasingiano mi mazuri wa barabara ya langwa nzia mji wadudoma kwenda marugoi
common_voice_sw_29788629.mp3,madini aanakuba nachangi atakubwa kutais
common_voice_sw_37100662.mp3,atiaya tamakaiiiata kwaaaansi
common_voice_sw_30122776.mp3,nauvo ya biraza tanzania katika fuko la inge yalipungwa
common_voice_sw_30119966.mp3,mbana wanatigimiwa na misi nja kala kikwete katika kumsaidia kufanya kazi
common_voice_sw_29978494.mp3,tango mwaka elfu moja mia kisa kumi na take
common_voice_sw_29907308.mp3,kuna kwenye made takeigia kwekuka maaduwanafanyitia ko
common_voice_sw_30318259.mp3,hifabi ya ngora ngoro inashika na fasi ya nane
common_voice_sw_31328267.mp3,jimweleza mafunisha ya maka funamena dumbo
common_voice_sw_34946192.mp3,kuwa mstaro wamele katika kutikeneza mawaji hayo
common_voice_sw_30438173.mp3,wasangu walirudeshwa kajika eneo nao na awali wa karudi kupoka usafa
common_voice_sw_30717978.mp3,sango ya ba kumawaya papi itaiupeta liatuwa kula kikiaki wakari
common_voice_sw_30416353.mp3,mekomi na jarimu kuduglisha bara kumara makanba ara maro uja serengaki
common_voice_sw_30364159.mp3,mengime katika hamuaji wanweza kutoguka eneo laki
common_voice_sw_30374495.mp3,wasababulio toto ugwa wa miliuma
common_voice_sw_30107289.mp3,kiiza analieleaiiakidi
common_voice_sw_29847364.mp3,malaata sega kaiuzani na aki
common_voice_sw_30444681.mp3,wakiwebu wa kuba kwa wadogu wa kitafuda lizikiao ya kilasi
common_voice_sw_29904099.mp3,ugote ra lielzabuvinco ko udilemkutana majimu ya nagola
common_voice_sw_28581944.mp3,ya wamsinari wajazisha fuleza utawa sebirari na cuo cha kutama kwa diwao wenyene
common_voice_sw_35267800.mp3,utukui kiuaeta uuauiaukiu
common_voice_sw_30015578.mp3,upade hoja zilikuwa kucheziliosi ka maano la taifa na maetano
common_voice_sw_30360177.mp3,alitonmi ikadini waisilamkwenda atika dini ya ukrista
common_voice_sw_28879602.mp3,chanzo chamtanika ribuna mbaka wa gumoli na tanzani
common_voice_sw_30007170.mp3,igenaweingi walifani kia katika ungozi wake
common_voice_sw_34924486.mp3,baradashwazanze bakwenye maka elfumoja mina masabini alipeleka wanamzikewa ake
common_voice_sw_35109430.mp3,hakanarikaushafufi wahiomulasish sali
common_voice_sw_31326339.mp3,waliotomia kwa nzia kubalere hadi komzamuto wakwa nza
common_voice_sw_29852570.mp3,adii dati atiimana na bani a pita
common_voice_sw_29870165.mp3,aka yake sahil tuwai mbesaiasaid
common_voice_sw_29970113.mp3,imitimye azili nikama janautu waasii
common_voice_sw_31285160.mp3,wakima sate na slara vinyikuba na zita kilo adiniamoja
common_voice_sw_30046741.mp3,mfalo utena la kizi lamo inakubarihana na tiifa la randa kutuma waganii
common_voice_sw_29987530.mp3,jratioitaemealifuu mabao gumilatha ac
common_voice_sw_31702600.mp3,ugambigao lileta sanamaja miangoni mao
common_voice_sw_29912115.mp3,raja mila alinge kenye wroga ya wachizaji maliofanya bizuri kwenye kame la junia
common_voice_sw_30327405.mp3,wakati tukilezo kuwameni ilikuwa na uwezwa kubebadilia mianne na fenahini
common_voice_sw_30164021.mp3,iune lasauji hubokuliko kusisiteduniaju
common_voice_sw_30057065.mp3,wagutumiangazi ya gwatumwa mutota bari
common_voice_sw_36387311.mp3,naka yalfubi inatano hadi mwaka yelfu mbili nakumi na sano
common_voice_sw_28704180.mp3,irusi wa ngezekandani na vine hai hao pike
common_voice_sw_30363739.mp3,walikusana sihilu moji ili kwa mainzishia ngalima
common_voice_sw_30128904.mp3,kasiidi a kiwanasimba ni katikofauti mai kucheza matiza jiwengi
common_voice_sw_29924693.mp3,tanzanio wamasai wanapatikana mikoa ya arusha na majyara
common_voice_sw_30654122.mp3,akigo mila za mangalibi na mashariki namkoa wanyanzo
common_voice_sw_30447722.mp3,kwanza wanlituma mitango ya kuchomanisha jami moja na nyingi ne
common_voice_sw_30470820.mp3,kati wa jiwakari pwamzikajiwa ni na subo ngiomigambaye hukandele a kuaza
common_voice_sw_36034603.mp3,kiyoisenpeswa tuwashangi ka
common_voice_sw_28817183.mp3,lakumikakula duka sa kuno
common_voice_sw_30363804.mp3,nshiolioa uhitadi hedaza kigele kuligia kububa na bigazi na zotokakatika michininine
common_voice_sw_29934767.mp3,makampuni a ya miweteza ela ningi san na ya nali pa kwelikubwa kwataifa hilo
common_voice_sw_30321556.mp3,asebuhi iliyofota olananalya mkada a kada kenbene mwakitaza
common_voice_sw_29958522.mp3,kunanamna kanza ambazo wandishwa kabali wunaweza kufirikisha maazuyao binasikwa asomai
common_voice_sw_28746643.mp3,asa katika visimuvindi vya kaibi wakaziweni leo wa naasiri i
common_voice_sw_30474045.mp3,ivingizongi zinazo ipamba ra mania vrika
common_voice_sw_30204519.mp3,jonzo pemboko jizeji ameongozkwa magoli tokalini kudanania kunzisha
common_voice_sw_29905841.mp3,eshariki mwatanzania ipo hifadi kiaijekanaa kama saada
common_voice_sw_34958107.mp3,syapata mangine kame
common_voice_sw_30168224.mp3,zaziba ilikuwa makomaku ya utawala wa naomani
common_voice_sw_30215903.mp3,natauwachewanajiwa ugora wa kwchahu yowa naisiki
common_voice_sw_28875951.mp3,tana dio kwanza kutangaza na pa
common_voice_sw_29836008.mp3,kifadhi nerewengio ifadi kubwa tanzania
common_voice_sw_30133793.mp3,mingi yamani mafikia natika mishangu amdkana sana unamen
common_voice_sw_30323193.mp3,hilio ajira pwo wananjhi zna patika na kowingi mashambani na buondani
common_voice_sw_30004539.mp3,aliyeusalama ineinareshwa ka kufanya doria hasakatika misita
common_voice_sw_30421710.mp3,kuualina hatizo laijalo ufuwa ketoviavadiilokwa bika
common_voice_sw_30447959.mp3,hazatona ko kuwa tupokwenye eneo la awatu
common_voice_sw_30069904.mp3,bara nifu takuzazi balindamza minika iakwakiangoza na malim nirei
common_voice_sw_31446680.mp3,upistazebo ya musopeena a firaoni pegelilizofisha sana
common_voice_sw_30254565.mp3,busani ya karomo inabatika na badomolo mkali koli
common_voice_sw_30016830.mp3,ugozwa u wahaulismalilizawai
common_voice_sw_30444162.mp3,pmweliwa nakumaishwa na umunguzi wake
common_voice_sw_34924429.mp3,koonaambore kusufa chini kudaraole wa
common_voice_sw_30629070.mp3,wasukumanja bwaroiliikana kamona da unaruknamka m
common_voice_sw_30071774.mp3,uboja umaseidia nalio wakenyi kuigerezonia biavikuwa z
common_voice_sw_30099609.mp3,aza kinyenji kama mile kuogabada ya kufanyateno wa mo
common_voice_sw_29925786.mp3,urusi kulenzisha uperishini mambukizikuhama sishua ulimango mvima
common_voice_sw_30375828.mp3,ninganao wanakika tiki pato kutitia wale matahii manakunja upanda milia
common_voice_sw_35250703.mp3,karimotena msilizaji linayangeli ditaruso na maafisakuisichimigur mae
common_voice_sw_30005892.mp3,wa tenga watake ereka mahalihidokwa mama na babo bi
common_voice_sw_30167630.mp3,kwa ndazamuri ye dembokaafia yfongo haukupoka zamuna dibukefiakom
common_voice_sw_29920824.mp3,katika shamizidi ofarasa kia waitalia walisheku kando wajam bali
common_voice_sw_29903641.mp3,nakiika daadunia a maka efumbili na mbili
common_voice_sw_31362920.mp3,limewatoshuria misingani kuwakumkunisha katikasumia liufa
common_voice_sw_36381557.mp3,igilikana kwenye la na pankoshako
common_voice_sw_29909695.mp3,nyangome geenena mwene sake kubakwlika pikijige muniani
common_voice_sw_30129543.mp3,nalelani litukira kitaifa linaywadilishwa kila mwaka njinitanzani
common_voice_sw_29787853.mp3,mbayo wamajufuna imabarilakiaji
common_voice_sw_30192571.mp3,en amankaumi alichaguliwa kwa wazili wa afi ya na ombo ya kininj
common_voice_sw_30062123.mp3,wamaliwivyo kwa elebiya kusomano mayo uwa haiesimeadi
common_voice_sw_30074498.mp3,akiwa narezu wasingineta namoja kisina tati
common_voice_sw_30072698.mp3,na ufunya ikaka elili yazili katika shuli anzingi kuko kukwejhato
common_voice_sw_29976441.mp3,tima mini koline ndima na mgoa kwanza alekatwa miga na mikono kufikatilileni kilimanja
common_voice_sw_30641983.mp3,upokiakabina litiwa na meake kajilamba sini
common_voice_sw_30438461.mp3,inarial wamitua ugingwa mokua a
common_voice_sw_30215509.mp3,ambayo ilipalishwa havi wa mani a wakailfumuoja mia kisa kimanini natatu
common_voice_sw_30569303.mp3,sherene za ugiru wa umrikame ya kufikia hadi ya upidanaji
common_voice_sw_30018816.mp3,mamina aliago na kuziko kisibia uinenguni
common_voice_sw_30348796.mp3,timu ya roma ilempenda sana tuti
common_voice_sw_30268793.mp3,samiasuloalienge ka tika hisoria lingele
common_voice_sw_30220576.mp3,kimajaro ngiolimabefu zaidi cini na barani afrika
common_voice_sw_30321055.mp3,walimu kilesi merene a liveliwa mozi walne
common_voice_sw_30377673.mp3,ifadhi ya msiko kazimzomgu inatajwa kuwa tanza tamita kada
common_voice_sw_28704687.mp3,kilisporia shaamu likuwa jina maingi yoe upando wa masharikibara wa bahari medikurani
common_voice_sw_30205128.mp3,ziwangosi yupokatika ma meima yao pomata mkoanimea
common_voice_sw_30618401.mp3,bwakati huna tembelea kamilia
common_voice_sw_30073779.mp3,kiyetitine ngarekaliwamiishawatu kuwa kutikia maji alinakendeneza dawa
common_voice_sw_30465429.mp3,kasimba zaliwa alizaliwa tarahaishirina mdili kisamba elfu moja mia tisa zikimi
common_voice_sw_30519807.mp3,katika kipuni chake cha utawala waeneo na usimba
common_voice_sw_29894329.mp3,aufama enumo wa mfunu habu wampaami wa naka kumuma u
common_voice_sw_30070821.mp3,wadhani hayeneitaji mgakati marumi kwa nidisha makumfukaye nafulia
common_voice_sw_30381074.mp3,nausohungwa samaki na kisakundudisha majiani
common_voice_sw_29060509.mp3,shuli ya sikombari alimaviza vimbakadika masomu ya seiansi
common_voice_sw_29868898.mp3,seikai ileza kupata fala nyimi zakigani kwa kupigata maduni
common_voice_sw_30112800.mp3,kaipunazievi tule kunatambaara ni mafuliko nanitoka na lebisi
common_voice_sw_37097341.mp3,sasatangajiwa ka kititanungamwakankamenaa
common_voice_sw_30291595.mp3,vilikanisha na mabara migili kame anea ulai na desi
common_voice_sw_35183702.mp3,unahitaji kila mtuhaa
common_voice_sw_30134854.mp3,wamegu manimuasi wa ciyanano
common_voice_sw_34945658.mp3,waliona mama
common_voice_sw_29894756.mp3,ausibumi anangia wenyerefa singinika mia na hamzini
common_voice_sw_30114653.mp3,awani yakina nani na ndeko hale miwaguhalipoji
common_voice_sw_29984399.mp3,baadhi ya nji inawosafuerisha maafuta kwawingi kuja afrikane
common_voice_sw_37263755.mp3,wone la heja mwaza em kwamatisa isherini katika woshanta naulansisha kakika masoni
common_voice_sw_34958743.mp3,kaba  kwa silisha ripati yao kwa maraiso bukinafaso
common_voice_sw_30164205.mp3,tovilake ajulisha na miubwa mnguana
common_voice_sw_30194123.mp3,bagai kijocha useremkiionikano wa kari wa karamu a kifaha
common_voice_sw_30130519.mp3,ujakwezi migulikuwa mguza la wachamajawawa
common_voice_sw_31465714.mp3,ncini tanzana jema viya siasa ni vini
common_voice_sw_34762581.mp3,chosa pasiskodo hira tatujami ambayo
common_voice_sw_30100123.mp3,ditoma sia ya uchumni uzougimi a kulita majeuzi a kimchumi kwunetaifanaote
common_voice_sw_30100156.mp3,ililezo kuanje katokui itia ta malimbayi kiramukuwashiikisha wadamusita
common_voice_sw_28682370.mp3,usanyi wa kwetanza kwa mita mataba nadato zinazuusi aa zia lilikana kana kulugra na
common_voice_sw_30381561.mp3,kakalake saiidi sugaini bensaidi asaii atawzotani wa kumani
common_voice_sw_30320623.mp3,na mizipo mengine mingi inayowajiza na afanya biashara wamataif hayo
common_voice_sw_30070856.mp3,inaogezeka pia lifadi yakeipaanyeleme
common_voice_sw_30177585.mp3,serengegi mi hifadhi ya tatu kwa mkubwa tanzania
common_voice_sw_30547253.mp3,atika la kati tafuake ziri teindana na wagissu walui ya wameru na wakikoio
common_voice_sw_30388764.mp3,bilima ya kitomtu ipo pia milima ya tota
common_voice_sw_30168791.mp3,wamapaigi mapojo vangu wawahafema wa uka eauapoai ma
common_voice_sw_36390550.mp3,ponbi uruwes aminisha kudusasana damo bil
common_voice_sw_28261274.mp3,kati ya mamishia a mahimu zarini kitakutahaisa maikuake
common_voice_sw_30342693.mp3,eneta liomulereza mbaye galiijoenakine a ki
common_voice_sw_29825938.mp3,bawaralamerita kusini likuwa nimangoza kuzalisha kizajia
common_voice_sw_30038633.mp3,ubaata eltanai sainalizaiachini windeza
common_voice_sw_34729763.mp3,ilipotezifungoa
common_voice_sw_30108673.mp3,mataifa haye ya nazalisha madili ai nambalimbali
common_voice_sw_30122754.mp3,wasohirwa na kwatika na katika kwania baari ya hindi kiistoria
common_voice_sw_30574806.mp3,mamwola msingini kuwa waziwa litani mapata awezi kukuakizirika kitafabiliamo waje
common_voice_sw_30327372.mp3,kilimo ngioto mgongo kwa utumu tanzania
common_voice_sw_30256820.mp3,wazeekusubiri adi kuwena wa unanowengi kwa utosha
common_voice_sw_29942744.mp3,mapoelfu moja miraet manini asita
common_voice_sw_29856518.mp3,leo iinjintazania wanavimisha ya ka ishurinia kifocha babwa taifa
common_voice_sw_30007407.mp3,binadamu wa kwanza kuishi huku wa miniwa kuwa wa winaji
common_voice_sw_34888300.mp3,ikindeku ijocha pishwa katika tacha kukiki
common_voice_sw_30434109.mp3,wamiama hupigemea uwapo kwa kuwa pinizia matajiao kwa malazi nashakuo
common_voice_sw_31286342.mp3,atika mashinda na la guwa iba na iwee kutatuwa matakiziya kwa
common_voice_sw_30082556.mp3,maua hupegedesha majingira
common_voice_sw_34940644.mp3,dinetumo kuwabingo walitekileza mauaje kimbari
common_voice_sw_31290035.mp3,monla vite wate walikutana shule iya kimataifa ya tanganyikatilini datsa la
common_voice_sw_30058324.mp3,wasabau miihuelikimemaneeneresa
common_voice_sw_29838222.mp3,ungezekaji wachafuwaza zalisababisha kudokua kwa makazi ya minadangatika inoji
common_voice_sw_31310985.mp3,guji amapikena uhutakayao ia
